水体要素编号,多边形编号,环编号,点序号,名称,水体类型,OSM编号,经度,纬度
WS009,1,1,14,未记录,一般水体,387841486,109.1206828,22.9209998
WS009,1,1,15,未记录,一般水体,387841486,109.1205901,22.9207223
WS009,1,1,16,未记录,一般水体,387841486,109.1204124,22.9211065
WS009,1,1,17,未记录,一般水体,387841486,109.1204124,22.9214197
WS009,1,1,18,未记录,一般水体,387841486,109.1206133,22.9217114
WS009,1,1,19,未记录,一般水体,387841486,109.1199102,22.9215691
WS009,1,1,20,未记录,一般水体,387841486,109.1194467,22.9216545
WS009,1,1,21,未记录,一般水体,387841486,109.1189676,22.9219818
WS009,1,1,22,未记录,一般水体,387841486,109.1188749,22.9223092
WS009,1,1,23,未记录,一般水体,387841486,109.1184345,22.922665
WS009,1,1,24,未记录,一般水体,387841486,109.1182723,22.9225867
WS009,1,1,25,未记录,一般水体,387841486,109.1182414,22.9221882
WS009,1,1,26,未记录,一般水体,387841486,109.1180173,22.9220601
WS009,1,1,27,未记录,一般水体,387841486,109.11811,22.9219035
WS009,1,1,28,未记录,一般水体,387841486,109.1179323,22.9218466
WS009,1,1,29,未记录,一般水体,387841486,109.1175074,22.9224017
WS009,1,1,30,未记录,一般水体,387841486,109.1170593,22.9225867
WS009,1,1,31,未记录,一般水体,387841486,109.116897,22.9227717
WS009,1,1,32,未记录,一般水体,387841486,109.1164412,22.9227005
WS009,1,1,33,未记录,一般水体,387841486,109.1163948,22.9228571
WS009,1,1,34,未记录,一般水体,387841486,109.116503,22.923099
WS009,1,1,35,未记录,一般水体,387841486,109.1164257,22.9232556
WS009,1,1,36,未记录,一般水体,387841486,109.116163,22.923647
WS009,1,1,37,未记录,一般水体,387841486,109.1154909,22.9239103
WS009,1,1,38,未记录,一般水体,387841486,109.1155295,22.9244867
WS009,1,1,39,未记录,一般水体,387841486,109.115375,22.9248923
WS009,1,1,40,未记录,一般水体,387841486,109.1156222,22.9250702
WS009,1,1,41,未记录,一般水体,387841486,109.1165416,22.9254971
WS009,1,1,42,未记录,一般水体,387841486,109.1169588,22.9252908
WS009,1,1,43,未记录,一般水体,387841486,109.1175383,22.9255683
WS009,1,1,44,未记录,一般水体,387841486,109.1181564,22.9255185
WS009,1,1,45,未记录,一般水体,387841486,109.1185891,22.9256252
WS009,1,1,46,未记录,一般水体,387841486,109.1187668,22.9256181
WS009,1,1,47,未记录,一般水体,387841486,109.1189522,22.9253406
WS009,1,1,48,未记录,一般水体,387841486,109.1187513,22.9251413
WS009,1,1,49,未记录,一般水体,387841486,109.1179478,22.9252196
WS009,1,1,50,未记录,一般水体,387841486,109.1175074,22.9247713
WS009,1,1,51,未记录,一般水体,387841486,109.1174997,22.9245863
WS010,1,1,1,未记录,一般水体,387841491,109.0571882,22.8989912
WS010,1,1,2,未记录,一般水体,387841491,109.0563994,22.8988416
WS010,1,1,3,未记录,一般水体,387841491,109.0561056,22.898984
WS010,1,1,4,未记录,一般水体,387841491,109.0557112,22.8990268
WS010,1,1,5,未记录,一般水体,387841491,109.0553787,22.8989912
WS010,1,1,6,未记录,一般水体,387841491,109.0552937,22.899155
WS010,1,1,7,未记录,一般水体,387841491,109.0552859,22.8995682
WS010,1,1,8,未记录,一般水体,387841491,109.0548452,22.8999101
WS010,1,1,9,未记录,一般水体,387841491,109.0545977,22.9000953
WS010,1,1,10,未记录,一般水体,387841491,109.0543116,22.9003802
WS010,1,1,11,未记录,一般水体,387841491,109.0537394,22.9004087
WS010,1,1,12,未记录,一般水体,387841491,109.0529275,22.9002449
WS010,1,1,13,未记录,一般水体,387841491,109.0526645,22.900309
WS010,1,1,14,未记录,一般水体,387841491,109.0526568,22.9007364
WS010,1,1,15,未记录,一般水体,387841491,109.0523243,22.9009999
WS010,1,1,16,未记录,一般水体,387841491,109.0523552,22.9011566
WS010,1,1,17,未记录,一般水体,387841491,109.0528501,22.9011994
WS010,1,1,18,未记录,一般水体,387841491,109.0530512,22.9013775
WS010,1,1,19,未记录,一般水体,387841491,109.0532136,22.9017122
WS010,1,1,20,未记录,一般水体,387841491,109.0534455,22.9016054
WS010,1,1,21,未记录,一般水体,387841491,109.0534842,22.9013276
WS010,1,1,22,未记录,一般水体,387841491,109.0539946,22.9009786
WS010,1,1,23,未记录,一般水体,387841491,109.0547446,22.900715
WS010,1,1,24,未记录,一般水体,387841491,109.0553014,22.9004657
WS010,1,1,25,未记录,一般水体,387841491,109.055719,22.900715
WS010,1,1,26,未记录,一般水体,387841491,109.0558118,22.9010142
WS010,1,1,27,未记录,一般水体,387841491,109.0556803,22.9012777
WS010,1,1,28,未记录,一般水体,387841491,109.0553633,22.9015057
WS010,1,1,29,未记录,一般水体,387841491,109.0553942,22.9017407
WS010,1,1,30,未记录,一般水体,387841491,109.0555643,22.9018761
WS010,1,1,31,未记录,一般水体,387841491,109.0560205,22.9020827
WS010,1,1,32,未记录,一般水体,387841491,109.056353,22.9020185
WS010,1,1,33,未记录,一般水体,387841491,109.0564536,22.9018832
WS010,1,1,34,未记录,一般水体,387841491,109.0565618,22.9014558
WS010,1,1,35,未记录,一般水体,387841491,109.0566856,22.9006366
WS010,1,1,36,未记录,一般水体,387841491,109.0566701,22.9005227
WS010,1,1,37,未记录,一般水体,387841491,109.0565232,22.9004443
WS010,1,1,38,未记录,一般水体,387841491,109.0563298,22.9002306
WS010,1,1,39,未记录,一般水体,387841491,109.0561133,22.9000668
WS010,1,1,40,未记录,一般水体,387841491,109.0561365,22.8999742
WS010,1,1,41,未记录,一般水体,387841491,109.0563376,22.8997961
WS010,1,1,42,未记录,一般水体,387841491,109.0567629,22.8997035
WS010,1,1,43,未记录,一般水体,387841491,109.0571263,22.899789
WS010,1,1,44,未记录,一般水体,387841491,109.0576444,22.9002164
WS010,1,1,45,未记录,一般水体,387841491,109.0581702,22.9008646
WS010,1,1,46,未记录,一般水体,387841491,109.0585027,22.9014202
WS010,1,1,47,未记录,一般水体,387841491,109.0587038,22.9013917
WS010,1,1,48,未记录,一般水体,387841491,109.0589744,22.9011923
WS010,1,1,49,未记录,一般水体,387841491,109.0589358,22.9009073
WS010,1,1,50,未记录,一般水体,387841491,109.0587038,22.9004087
WS010,1,1,51,未记录,一般水体,387841491,109.0582708,22.8999029
WS010,1,1,52,未记录,一般水体,387841491,109.0578996,22.8996323
WS010,1,1,53,未记录,一般水体,387841491,109.0573196,22.8990624
WS010,1,1,54,未记录,一般水体,387841491,109.0571882,22.8989912
WS011,1,1,1,未记录,一般水体,387841501,109.1146016,22.8818985
WS011,1,1,2,未记录,一般水体,387841501,109.1146231,22.8819182
WS011,1,1,3,未记录,一般水体,387841501,109.1149235,22.8819776
WS011,1,1,4,未记录,一般水体,387841501,109.1150951,22.8819578
WS011,1,1,5,未记录,一般水体,387841501,109.1151702,22.8818886
WS011,1,1,6,未记录,一般水体,387841501,109.1151702,22.8818293
WS011,1,1,7,未记录,一般水体,387841501,109.1152775,22.8817304
WS011,1,1,8,未记录,一般水体,387841501,109.1152775,22.8816514
WS011,1,1,9,未记录,一般水体,387841501,109.1155994,22.8810978
WS011,1,1,10,未记录,一般水体,387841501,109.1155994,22.8810385
WS011,1,1,11,未记录,一般水体,387841501,109.1157281,22.8809199
WS011,1,1,12,未记录,一般水体,387841501,109.1157067,22.8808408
WS011,1,1,13,未记录,一般水体,387841501,109.1157281,22.8807815
WS011,1,1,14,未记录,一般水体,387841501,109.1158247,22.8807321
WS011,1,1,15,未记录,一般水体,387841501,109.1159105,22.8807321
WS011,1,1,16,未记录,一般水体,387841501,109.1159856,22.8806629
WS011,1,1,17,未记录,一般水体,387841501,109.1159427,22.8806036
WS011,1,1,18,未记录,一般水体,387841501,109.1159427,22.8804652
WS011,1,1,19,未记录,一般水体,387841501,109.1158998,22.8804059
WS011,1,1,20,未记录,一般水体,387841501,109.1158247,22.8803367
WS011,1,1,21,未记录,一般水体,387841501,109.1157603,22.8803367
WS011,1,1,22,未记录,一般水体,387841501,109.115653,22.8802576
WS011,1,1,23,未记录,一般水体,387841501,109.1155672,22.8801192
WS011,1,1,24,未记录,一般水体,387841501,109.1152883,22.8800995
WS011,1,1,25,未记录,一般水体,387841501,109.1151381,22.8801192
WS011,1,1,26,未记录,一般水体,387841501,109.1150951,22.8800797
WS011,1,1,27,未记录,一般水体,387841501,109.1148376,22.8800402
WS011,1,1,28,未记录,一般水体,387841501,109.1146982,22.8799512
WS011,1,1,29,未记录,一般水体,387841501,109.1146123,22.8798326
WS011,1,1,30,未记录,一般水体,387841501,109.1145694,22.8796744
WS011,1,1,31,未记录,一般水体,387841501,109.1145265,22.8796547
WS011,1,1,32,未记录,一般水体,387841501,109.1145051,22.8793779
WS011,1,1,33,未记录,一般水体,387841501,109.1144192,22.8792988
WS011,1,1,34,未记录,一般水体,387841501,109.1145051,22.8791802
WS011,1,1,35,未记录,一般水体,387841501,109.1145051,22.8791011
WS011,1,1,36,未记录,一般水体,387841501,109.1143441,22.8788738
WS011,1,1,37,未记录,一般水体,387841501,109.1142368,22.8788342
WS011,1,1,38,未记录,一般水体,387841501,109.1138077,22.8790319
WS011,1,1,39,未记录,一般水体,387841501,109.1137326,22.8791011
WS011,1,1,40,未记录,一般水体,387841501,109.1137755,22.8791604
WS011,1,1,41,未记录,一般水体,387841501,109.1137969,22.8793384
WS011,1,1,42,未记录,一般水体,387841501,109.1138399,22.8793779
WS011,1,1,43,未记录,一般水体,387841501,109.1138184,22.8796547
WS011,1,1,44,未记录,一般水体,387841501,109.1137755,22.879714
WS011,1,1,45,未记录,一般水体,387841501,109.113754,22.8798326
WS011,1,1,46,未记录,一般水体,387841501,109.1136253,22.8800105
WS011,1,1,47,未记录,一般水体,387841501,109.1133034,22.8802675
WS011,1,1,48,未记录,一般水体,387841501,109.113282,22.8803466
WS011,1,1,49,未记录,一般水体,387841501,109.1133463,22.8804257
WS011,1,1,50,未记录,一般水体,387841501,109.1133249,22.8805443
WS011,1,1,51,未记录,一般水体,387841501,109.1133893,22.8806629
WS011,1,1,52,未记录,一般水体,387841501,109.1136038,22.8808211
WS011,1,1,53,未记录,一般水体,387841501,109.1136253,22.8812164
WS011,1,1,54,未记录,一般水体,387841501,109.1135395,22.8814932
WS011,1,1,55,未记录,一般水体,387841501,109.1135609,22.8815327
WS011,1,1,56,未记录,一般水体,387841501,109.1136575,22.8816217
WS011,1,1,57,未记录,一般水体,387841501,109.1139364,22.8816415
WS011,1,1,58,未记录,一般水体,387841501,109.1143012,22.8818392
WS011,1,1,59,未记录,一般水体,387841501,109.1146016,22.8818985
WS012,1,1,1,未记录,一般水体,387841512,109.1286676,22.8921419
WS012,1,1,2,未记录,一般水体,387841512,109.129131,22.8896305
WS012,1,1,3,未记录,一般水体,387841512,109.1286985,22.8896376
WS012,1,1,4,未记录,一般水体,387841512,109.1280112,22.889723
WS012,1,1,5,未记录,一般水体,387841512,109.1278104,22.889787
WS012,1,1,6,未记录,一般水体,387841512,109.1270768,22.8916155
WS012,1,1,7,未记录,一般水体,387841512,109.1284205,22.8920992
WS012,1,1,8,未记录,一般水体,387841512,109.1286676,22.8921419
WS013,1,1,1,未记录,一般水体,387841513,109.1302276,22.8924265
WS013,1,1,2,未记录,一般水体,387841513,109.1296562,22.8924763
WS013,1,1,3,未记录,一般水体,387841513,109.1289611,22.8924265
WS013,1,1,4,未记录,一般水体,387841513,109.1287449,22.8924336
WS013,1,1,5,未记录,一般水体,387841513,109.1286599,22.8932874
WS013,1,1,6,未记录,一般水体,387841513,109.1296793,22.8930668
WS013,1,1,7,未记录,一般水体,387841513,109.1302276,22.892583
WS013,1,1,8,未记录,一般水体,387841513,109.1302276,22.8924265
WS014,1,1,1,未记录,一般水体,387841514,109.1286445,22.8922629
WS014,1,1,2,未记录,一般水体,387841514,109.1270073,22.8917364
WS014,1,1,3,未记录,一般水体,387841514,109.126374,22.8932945
WS014,1,1,4,未记录,一般水体,387841514,109.1272467,22.8939205
WS014,1,1,5,未记录,一般水体,387841514,109.1276174,22.8933941
WS014,1,1,6,未记录,一般水体,387841514,109.1285055,22.8932447
WS014,1,1,7,未记录,一般水体,387841514,109.1285904,22.8925332
WS014,1,1,8,未记录,一般水体,387841514,109.1286445,22.8922629
WS015,1,1,1,未记录,水库,387841515,109.0589356,22.9874557
WS015,1,1,2,未记录,水库,387841515,109.0587811,22.9875411
WS015,1,1,3,未记录,水库,387841515,109.058356,22.9876194
WS015,1,1,4,未记录,水库,387841515,109.0581782,22.9877474
WS015,1,1,5,未记录,水库,387841515,109.0577145,22.9877688
WS015,1,1,6,未记录,水库,387841515,109.0574672,22.9875553
WS015,1,1,7,未记录,水库,387841515,109.0575058,22.9871782
WS015,1,1,8,未记录,水库,387841515,109.0573822,22.9871853
WS015,1,1,9,未记录,水库,387841515,109.0572585,22.9874486
WS015,1,1,10,未记录,水库,387841515,109.0570344,22.987598
WS015,1,1,11,未记录,水库,387841515,109.0566943,22.9877403
WS015,1,1,12,未记录,水库,387841515,109.0560683,22.9876976
WS015,1,1,13,未记录,水库,387841515,109.0557669,22.9878684
WS015,1,1,14,未记录,水库,387841515,109.0554732,22.9883166
WS015,1,1,15,未记录,水库,387841515,109.0549785,22.9889143
WS015,1,1,16,未记录,水库,387841515,109.0543911,22.988957
WS015,1,1,17,未记录,水库,387841515,109.0542598,22.989021
WS015,1,1,18,未记录,水库,387841515,109.0538879,22.9888637
WS015,1,1,19,未记录,水库,387841515,109.0538594,22.9891906
WS015,1,1,20,未记录,水库,387841515,109.0541129,22.9893198
WS015,1,1,21,未记录,水库,387841515,109.0541747,22.9894337
WS015,1,1,22,未记录,水库,387841515,109.0538733,22.9894408
WS015,1,1,23,未记录,水库,387841515,109.0537574,22.9896613
WS015,1,1,24,未记录,水库,387841515,109.0540047,22.9901096
WS015,1,1,25,未记录,水库,387841515,109.0540974,22.9906503
WS015,1,1,26,未记录,水库,387841515,109.0541979,22.9903444
WS015,1,1,27,未记录,水库,387841515,109.0542134,22.989704
WS015,1,1,28,未记录,水库,387841515,109.054368,22.9895902
WS015,1,1,29,未记录,水库,387841515,109.054453,22.9894337
WS015,1,1,30,未记录,水库,387841515,109.0547853,22.9897823
WS015,1,1,31,未记录,水库,387841515,109.0550558,22.9898463
WS015,1,1,32,未记录,水库,387841515,109.0551563,22.9900242
WS015,1,1,33,未记录,水库,387841515,109.0549708,22.9904298
WS015,1,1,34,未记录,水库,387841515,109.0551408,22.990693
WS015,1,1,35,未记录,水库,387841515,109.0558132,22.9910985
WS015,1,1,36,未记录,水库,387841515,109.0560451,22.9907215
WS015,1,1,37,未记录,水库,387841515,109.0564547,22.9905436
WS015,1,1,38,未记录,水库,387841515,109.0565938,22.9908282
WS015,1,1,39,未记录,水库,387841515,109.0571348,22.9912978
WS015,1,1,40,未记录,水库,387841515,109.0579464,22.9917887
WS015,1,1,41,未记录,水库,387841515,109.0583096,22.991995
WS015,1,1,42,未记录,水库,387841515,109.0586729,22.9919879
WS015,1,1,43,未记录,水库,387841515,109.0590438,22.9921017
WS015,1,1,44,未记录,水库,387841515,109.0587038,22.9918598
WS015,1,1,45,未记录,水库,387841515,109.0583328,22.9917887
WS015,1,1,46,未记录,水库,387841515,109.0580932,22.991497
WS015,1,1,47,未记录,水库,387841515,109.0574672,22.9910345
WS015,1,1,48,未记录,水库,387841515,109.0573976,22.9908566
WS015,1,1,49,未记录,水库,387841515,109.0576836,22.9907143
WS015,1,1,50,未记录,水库,387841515,109.0572894,22.9901736
WS015,1,1,51,未记录,水库,387841515,109.0571039,22.9902163
WS015,1,1,52,未记录,水库,387841515,109.055991,22.9902732
WS015,1,1,53,未记录,水库,387841515,109.0556587,22.9901096
WS015,1,1,54,未记录,水库,387841515,109.0554809,22.9897823
WS015,1,1,55,未记录,水库,387841515,109.055535,22.9895617
WS015,1,1,56,未记录,水库,387841515,109.055535,22.9894123
WS015,1,1,57,未记录,水库,387841515,109.0553804,22.9892416
WS015,1,1,58,未记录,水库,387841515,109.0554036,22.9891206
WS015,1,1,59,未记录,水库,387841515,109.0556664,22.9890281
WS015,1,1,60,未记录,水库,387841515,109.055906,22.9890993
WS015,1,1,61,未记录,水库,387841515,109.0562229,22.9889854
WS015,1,1,62,未记录,水库,387841515,109.0564083,22.9887791
WS015,1,1,63,未记录,水库,387841515,109.056617,22.9887293
WS015,1,1,64,未记录,水库,387841515,109.0565397,22.9886581
WS015,1,1,65,未记录,水库,387841515,109.0562538,22.9887364
WS015,1,1,66,未记录,水库,387841515,109.0560683,22.9888076
WS015,1,1,67,未记录,水库,387841515,109.0558132,22.9883095
WS015,1,1,68,未记录,水库,387841515,109.055906,22.9881174
WS015,1,1,69,未记录,水库,387841515,109.0560915,22.9879538
WS015,1,1,70,未记录,水库,387841515,109.0563079,22.9879466
WS015,1,1,71,未记录,水库,387841515,109.056617,22.988032
WS015,1,1,72,未记录,水库,387841515,109.0570807,22.9879965
WS015,1,1,73,未记录,水库,387841515,109.0572276,22.9881388
WS015,1,1,74,未记录,水库,387841515,109.0575599,22.9880463
WS015,1,1,75,未记录,水库,387841515,109.0579464,22.9880036
WS015,1,1,76,未记录,水库,387841515,109.0585337,22.988032
WS015,1,1,77,未记录,水库,387841515,109.0589356,22.9874557
WS016,1,1,1,未记录,一般水体,387841517,109.1305829,22.8919143
WS016,1,1,2,未记录,一般水体,387841517,109.1293627,22.8914732
WS016,1,1,3,未记录,一般水体,387841517,109.1289225,22.8914447
WS016,1,1,4,未记录,一般水体,387841517,109.1287758,22.89227
WS016,1,1,5,未记录,一般水体,387841517,109.12927,22.8923411
WS016,1,1,6,未记录,一般水体,387841517,109.1293936,22.8922913
WS016,1,1,7,未记录,一般水体,387841517,109.1295171,22.8923554
WS016,1,1,8,未记录,一般水体,387841517,109.1302508,22.892334
WS016,1,1,9,未记录,一般水体,387841517,109.1305829,22.8919143
WS017,1,1,1,未记录,一般水体,387841519,109.1040766,22.8823631
