道路要素编号,点序号,名称,道路类型,OSM编号,经度,纬度
RD0010,107,未记录,干线公路,240032530,109.3960938,23.0538069
RD0010,108,未记录,干线公路,240032530,109.3963022,23.0542923
RD0010,109,未记录,干线公路,240032530,109.3963478,23.0547357
RD0010,110,未记录,干线公路,240032530,109.3963275,23.0554455
RD0010,111,未记录,干线公路,240032530,109.3963022,23.0563297
RD0010,112,未记录,干线公路,240032530,109.3962561,23.0570876
RD0010,113,未记录,干线公路,240032530,109.396207,23.0577062
RD0010,114,未记录,干线公路,240032530,109.3961685,23.0592492
RD0011,1,未记录,干线公路,240032531,109.4063079,23.112388
RD0011,2,未记录,干线公路,240032531,109.4068766,23.1128024
RD0011,3,未记录,干线公路,240032531,109.4084859,23.1137201
RD0011,4,未记录,干线公路,240032531,109.4091725,23.1141641
RD0011,5,未记录,干线公路,240032531,109.4095469,23.1145171
RD0011,6,未记录,干线公路,240032531,109.409807,23.1149482
RD0011,7,未记录,干线公路,240032531,109.4099343,23.1154272
RD0011,8,未记录,干线公路,240032531,109.4099241,23.1180713
RD0011,9,未记录,干线公路,240032531,109.4098647,23.1209763
RD0011,10,未记录,干线公路,240032531,109.4098244,23.1228641
RD0011,11,未记录,干线公路,240032531,109.4097948,23.1242484
RD0011,12,未记录,干线公路,240032531,109.4092905,23.1263994
RD0011,13,未记录,干线公路,240032531,109.4093227,23.1277314
RD0011,14,未记录,干线公路,240032531,109.4093338,23.1278002
RD0011,15,未记录,干线公路,240032531,109.4095073,23.128877
RD0011,16,未记录,干线公路,240032531,109.4097843,23.1299781
RD0011,17,未记录,干线公路,240032531,109.4099888,23.130791
RD0011,18,未记录,干线公路,240032531,109.4101872,23.1316301
RD0011,19,未记录,干线公路,240032531,109.4104135,23.1325265
RD0011,20,未记录,干线公路,240032531,109.4104545,23.1326961
RD0011,21,未记录,干线公路,240032531,109.4105137,23.1329787
RD0011,22,未记录,干线公路,240032531,109.4108728,23.1343547
RD0012,1,未记录,高速公路匝道,310075248,109.2263684,22.8797814
RD0012,2,未记录,高速公路匝道,310075248,109.2270624,22.8796194
RD0012,3,未记录,高速公路匝道,310075248,109.2272766,22.879582
RD0012,4,未记录,高速公路匝道,310075248,109.227589,22.8794941
RD0012,5,未记录,高速公路匝道,310075248,109.227916,22.8793501
RD0012,6,未记录,高速公路匝道,310075248,109.2281619,22.8792222
RD0012,7,未记录,高速公路匝道,310075248,109.2283529,22.8790835
RD0012,8,未记录,高速公路匝道,310075248,109.2285381,22.8789289
RD0012,9,未记录,高速公路匝道,310075248,109.2286943,22.878761
RD0012,10,未记录,高速公路匝道,310075248,109.228865,22.8785131
RD0012,11,未记录,高速公路匝道,310075248,109.2290676,22.8782145
RD0013,1,未记录,高速公路匝道,310075249,109.3750706,22.8798549
RD0013,2,未记录,高速公路匝道,310075249,109.3737401,22.8797847
RD0013,3,未记录,高速公路匝道,310075249,109.3731918,22.8797922
RD0013,4,未记录,高速公路匝道,310075249,109.3729847,22.8798333
RD0013,5,未记录,高速公路匝道,310075249,109.3727763,22.8798786
RD0013,6,未记录,高速公路匝道,310075249,109.3725998,22.8799666
RD0013,7,未记录,高速公路匝道,310075249,109.3723857,22.8800972
RD0013,8,未记录,高速公路匝道,310075249,109.3722584,22.8802598
RD0013,9,未记录,高速公路匝道,310075249,109.3721745,22.8804677
RD0013,10,未记录,高速公路匝道,310075249,109.3721369,22.880625
RD0013,11,未记录,高速公路匝道,310075249,109.3721352,22.8809232
RD0014,1,未记录,高速公路匝道,310075250,109.2293193,22.8777506
RD0014,2,未记录,高速公路匝道,310075250,109.2292672,22.8780066
RD0014,3,未记录,高速公路匝道,310075250,109.2292556,22.8781878
RD0014,4,未记录,高速公路匝道,310075250,109.2292904,22.8784384
RD0014,5,未记录,高速公路匝道,310075250,109.229354,22.878617
RD0014,6,未记录,高速公路匝道,310075250,109.2294669,22.8787743
RD0014,7,未记录,高速公路匝道,310075250,109.2295739,22.8788916
RD0014,8,未记录,高速公路匝道,310075250,109.2297273,22.8790009
RD0014,9,未记录,高速公路匝道,310075250,109.2299182,22.8790782
RD0014,10,未记录,高速公路匝道,310075250,109.2301555,22.8791235
RD0014,11,未记录,高速公路匝道,310075250,109.2305285,22.8791328
RD0015,1,未记录,高速公路匝道,310075251,109.3665153,22.878964
RD0015,2,未记录,高速公路匝道,310075251,109.3675809,22.8790119
RD0015,3,未记录,高速公路匝道,310075251,109.3681191,22.8789906
RD0015,4,未记录,高速公路匝道,310075251,109.3683737,22.8789479
RD0015,5,未记录,高速公路匝道,310075251,109.3687441,22.8788546
RD0015,6,未记录,高速公路匝道,310075251,109.3690132,22.8787107
RD0015,7,未记录,高速公路匝道,310075251,109.3694588,22.8784414
RD0015,8,未记录,高速公路匝道,310075251,109.3696382,22.8783188
RD0015,9,未记录,高速公路匝道,310075251,109.3697944,22.8782521
RD0015,10,未记录,高速公路匝道,310075251,109.3699304,22.8782175
RD0015,11,未记录,高速公路匝道,310075251,109.3701156,22.8782122
RD0015,12,未记录,高速公路匝道,310075251,109.3702863,22.8782202
RD0015,13,未记录,高速公路匝道,310075251,109.3705206,22.8782895
RD0015,14,未记录,高速公路匝道,310075251,109.3706595,22.8783614
RD0015,15,未记录,高速公路匝道,310075251,109.3708736,22.87854
RD0015,16,未记录,高速公路匝道,310075251,109.3711022,22.8788386
RD0015,17,未记录,高速公路匝道,310075251,109.3713044,22.8792724
RD0016,1,未记录,高速公路匝道,310075252,109.2278273,22.8797564
RD0016,2,未记录,高速公路匝道,310075252,109.2270546,22.8799605
RD0016,3,未记录,高速公路匝道,310075252,109.2268434,22.8800298
RD0016,4,未记录,高速公路匝道,310075252,109.2267074,22.8800991
RD0016,5,未记录,高速公路匝道,310075252,109.2265569,22.8802457
RD0016,6,未记录,高速公路匝道,310075252,109.226499,22.880347
RD0016,7,未记录,高速公路匝道,310075252,109.2264846,22.8804537
RD0016,8,未记录,高速公路匝道,310075252,109.2264904,22.8805816
RD0016,9,未记录,高速公路匝道,310075252,109.226528,22.8806962
RD0016,10,未记录,高速公路匝道,310075252,109.2266032,22.8807842
RD0016,11,未记录,高速公路匝道,310075252,109.2266871,22.8808642
RD0016,12,未记录,高速公路匝道,310075252,109.2268781,22.8809148
RD0016,13,未记录,高速公路匝道,310075252,109.2270719,22.8809228
RD0016,14,未记录,高速公路匝道,310075252,109.2272542,22.8808775
RD0016,15,未记录,高速公路匝道,310075252,109.227506,22.8807895
RD0016,16,未记录,高速公路匝道,310075252,109.2276651,22.8807149
RD0016,17,未记录,高速公路匝道,310075252,109.2279226,22.8805416
RD0016,18,未记录,高速公路匝道,310075252,109.2281222,22.880347
RD0016,19,未记录,高速公路匝道,310075252,109.2282814,22.8801231
RD0016,20,未记录,高速公路匝道,310075252,109.2284868,22.8797526
RD0017,1,未记录,高速公路匝道,310075253,109.377218,22.8849315
RD0017,2,未记录,高速公路匝道,310075253,109.3768959,22.8847329
RD0017,3,未记录,高速公路匝道,310075253,109.376679,22.8846676
RD0017,4,未记录,高速公路匝道,310075253,109.3756374,22.884657
RD0017,5,未记录,高速公路匝道,310075253,109.3753394,22.884649
RD0017,6,未记录,高速公路匝道,310075253,109.3749574,22.8846036
RD0017,7,未记录,高速公路匝道,310075253,109.3746826,22.8845423
RD0017,8,未记录,高速公路匝道,310075253,109.3744221,22.8844624
RD0017,9,未记录,高速公路匝道,310075253,109.3741884,22.8843561
RD0017,10,未记录,高速公路匝道,310075253,109.3738869,22.8841718
RD0017,11,未记录,高速公路匝道,310075253,109.3736409,22.8839692
RD0017,12,未记录,高速公路匝道,310075253,109.3734529,22.8837133
RD0017,13,未记录,高速公路匝道,310075253,109.3732648,22.8833641
RD0017,14,未记录,高速公路匝道,310075253,109.3730796,22.8830229
RD0017,15,未记录,高速公路匝道,310075253,109.3722984,22.8814315
RD0017,16,未记录,高速公路匝道,310075253,109.3720857,22.8810093
RD0017,17,未记录,高速公路匝道,310075253,109.3716792,22.8802026
RD0017,18,未记录,高速公路匝道,310075253,109.3714014,22.8796534
RD0018,1,未记录,高速公路匝道,310075254,109.228598,22.8797403
RD0018,2,未记录,高速公路匝道,310075254,109.2284687,22.8799941
RD0018,3,未记录,高速公路匝道,310075254,109.2282864,22.8802846
RD0018,4,未记录,高速公路匝道,310075254,109.2281764,22.8804073
RD0018,5,未记录,高速公路匝道,310075254,109.2279797,22.8806019
RD0018,6,未记录,高速公路匝道,310075254,109.2277627,22.8807512
RD0018,7,未记录,高速公路匝道,310075254,109.2275717,22.8808445
RD0018,8,未记录,高速公路匝道,310075254,109.2272621,22.8809617
RD0018,9,未记录,高速公路匝道,310075254,109.2270741,22.8809911
RD0018,10,未记录,高速公路匝道,310075254,109.2268339,22.8810017
RD0018,11,未记录,高速公路匝道,310075254,109.2265706,22.8809911
RD0018,12,未记录,高速公路匝道,310075254,109.2262523,22.8809218
RD0018,13,未记录,高速公路匝道,310075254,109.225989,22.8808258
RD0018,14,未记录,高速公路匝道,310075254,109.2258386,22.8807591
RD0018,15,未记录,高速公路匝道,310075254,109.2255868,22.8806285
RD0018,16,未记录,高速公路匝道,310075254,109.2252136,22.8804872
RD0018,17,未记录,高速公路匝道,310075254,109.2248317,22.8804046
RD0018,18,未记录,高速公路匝道,310075254,109.2244631,22.8803721
RD0018,19,未记录,高速公路匝道,310075254,109.2239823,22.8803474
RD0019,1,未记录,高速公路匝道,310075255,109.3720857,22.8810093
RD0019,2,未记录,高速公路匝道,310075255,109.3718701,22.8806793
RD0019,3,未记录,高速公路匝道,310075255,109.3716502,22.8804047
RD0019,4,未记录,高速公路匝道,310075255,109.3713464,22.8801088
RD0019,5,未记录,高速公路匝道,310075255,109.3710773,22.8799302
RD0019,6,未记录,高速公路匝道,310075255,109.3708893,22.8798156
RD0019,7,未记录,高速公路匝道,310075255,109.3704292,22.8796077
RD0019,8,未记录,高速公路匝道,310075255,109.3701399,22.879509
RD0019,9,未记录,高速公路匝道,310075255,109.3699494,22.8794497
RD0020,1,未记录,高速公路匝道,318351100,109.0422688,23.1824031
RD0020,2,未记录,高速公路匝道,318351100,109.0422255,23.1831661
RD0020,3,未记录,高速公路匝道,318351100,109.0421678,23.1834082
RD0020,4,未记录,高速公路匝道,318351100,109.0420839,23.1836424
RD0020,5,未记录,高速公路匝道,318351100,109.0419521,23.1838902
RD0020,6,未记录,高速公路匝道,318351100,109.0417854,23.1841021
RD0020,7,未记录,高速公路匝道,318351100,109.0416387,23.1842633
RD0020,8,未记录,高速公路匝道,318351100,109.0411849,23.1845957
RD0020,9,未记录,高速公路匝道,318351100,109.0406486,23.1849361
RD0020,10,未记录,高速公路匝道,318351100,109.040057,23.1852301
RD0020,11,未记录,高速公路匝道,318351100,109.039089,23.1858198
RD0020,12,未记录,高速公路匝道,318351100,109.0381665,23.1863839
RD0020,13,未记录,高速公路匝道,318351100,109.0376583,23.1868098
RD0020,14,未记录,高速公路匝道,318351100,109.0374641,23.1870365
RD0020,15,未记录,高速公路匝道,318351100,109.0372979,23.1872772
RD0020,16,未记录,高速公路匝道,318351100,109.0371758,23.1875473
RD0020,17,未记录,高速公路匝道,318351100,109.0370916,23.1878247
RD0020,18,未记录,高速公路匝道,318351100,109.0370744,23.1880616
RD0020,19,未记录,高速公路匝道,318351100,109.0370921,23.1883145
RD0020,20,未记录,高速公路匝道,318351100,109.0371478,23.1885534
RD0020,21,未记录,高速公路匝道,318351100,109.0372625,23.1887736
RD0020,22,未记录,高速公路匝道,318351100,109.0373619,23.1889359
RD0020,23,未记录,高速公路匝道,318351100,109.0375012,23.1890621
RD0020,24,未记录,高速公路匝道,318351100,109.0377319,23.1891669
RD0020,25,未记录,高速公路匝道,318351100,109.0379231,23.189193
RD0020,26,未记录,高速公路匝道,318351100,109.0381251,23.1891611
RD0020,27,未记录,高速公路匝道,318351100,109.0383381,23.1890413
RD0020,28,未记录,高速公路匝道,318351100,109.0384461,23.1889237
RD0020,29,未记录,高速公路匝道,318351100,109.038519,23.1887605
RD0020,30,未记录,高速公路匝道,318351100,109.038555,23.1885834
RD0020,31,未记录,高速公路匝道,318351100,109.0385506,23.1884457
RD0020,32,未记录,高速公路匝道,318351100,109.0385202,23.1882841
RD0020,33,未记录,高速公路匝道,318351100,109.0379537,23.1867509
RD0021,1,未记录,一般道路,318351107,109.412762,23.1357588
RD0021,2,未记录,一般道路,318351107,109.4138412,23.1359586
RD0021,3,未记录,一般道路,318351107,109.414919,23.1361581
RD0021,4,未记录,一般道路,318351107,109.4164144,23.136435
RD0021,5,未记录,一般道路,318351107,109.4187328,23.1368642
RD0022,1,未记录,高速公路匝道,318351114,109.040057,23.1852301
RD0022,2,未记录,高速公路匝道,318351114,109.0393626,23.1858313
RD0022,3,未记录,高速公路匝道,318351114,109.0391299,23.1861125
RD0022,4,未记录,高速公路匝道,318351114,109.0389566,23.1864192
RD0022,5,未记录,高速公路匝道,318351114,109.0388411,23.1867282
RD0022,6,未记录,高速公路匝道,318351114,109.0387778,23.187066
RD0022,7,未记录,高速公路匝道,318351114,109.0387519,23.1874144
RD0022,8,未记录,高速公路匝道,318351114,109.0388097,23.1878084
RD0022,9,未记录,高速公路匝道,318351114,109.0389258,23.188288
RD0022,10,未记录,高速公路匝道,318351114,109.039349,23.1894861
RD0022,11,未记录,高速公路匝道,318351114,109.0396137,23.1903963
RD0023,1,运河路,次要道路,318351125,109.1225229,23.2078478
RD0023,2,运河路,次要道路,318351125,109.1226487,23.2056057
RD0023,3,运河路,次要道路,318351125,109.1227449,23.2048989
RD0023,4,运河路,次要道路,318351125,109.1227694,23.2047478
RD0023,5,运河路,次要道路,318351125,109.1227513,23.204574
RD0023,6,运河路,次要道路,318351125,109.1218005,23.2026218
RD0023,7,运河路,次要道路,318351125,109.1214851,23.2018604
RD0023,8,运河路,次要道路,318351125,109.1212537,23.2005806
RD0023,9,运河路,次要道路,318351125,109.1212261,23.200428
RD0023,10,运河路,次要道路,318351125,109.1210257,23.1991344
RD0023,11,运河路,次要道路,318351125,109.120948,23.1986497
RD0023,12,运河路,次要道路,318351125,109.1208698,23.1981617
RD0023,13,运河路,次要道路,318351125,109.1208644,23.1980965
RD0023,14,运河路,次要道路,318351125,109.1205599,23.1959822
RD0023,15,运河路,次要道路,318351125,109.1202866,23.194083
RD0024,1,未记录,高速公路匝道,318351127,109.0366923,23.182616
RD0024,2,未记录,高速公路匝道,318351127,109.0368463,23.1828752
RD0024,3,未记录,高速公路匝道,318351127,109.037046,23.1832701
RD0024,4,未记录,高速公路匝道,318351127,109.0373366,23.1839502
RD0024,5,未记录,高速公路匝道,318351127,109.0377179,23.1848268
RD0024,6,未记录,高速公路匝道,318351127,109.0378699,23.1850443
RD0024,7,未记录,高速公路匝道,318351127,109.0379795,23.1851874
RD0024,8,未记录,高速公路匝道,318351127,109.0381586,23.1853445
RD0024,9,未记录,高速公路匝道,318351127,109.0383577,23.1854628
RD0024,10,未记录,高速公路匝道,318351127,109.0386235,23.1855562
RD0024,11,未记录,高速公路匝道,318351127,109.0388849,23.1855896
RD0024,12,未记录,高速公路匝道,318351127,109.0391793,23.1855593
RD0024,13,未记录,高速公路匝道,318351127,109.0393994,23.185508
RD0024,14,未记录,高速公路匝道,318351127,109.0396057,23.1854016
RD0024,15,未记录,高速公路匝道,318351127,109.03998,23.1851326
RD0025,1,未记录,次要道路,318351132,109.2148431,23.1984601
RD0025,2,未记录,次要道路,318351132,109.2148845,23.2003639
RD0025,3,未记录,次要道路,318351132,109.2148855,23.2004088
RD0025,4,未记录,次要道路,318351132,109.2148974,23.2009581
RD0025,5,未记录,次要道路,318351132,109.2113718,23.2011614
RD0025,6,未记录,次要道路,318351132,109.2091082,23.2010777
RD0025,7,未记录,次要道路,318351132,109.2076628,23.2012767
RD0025,8,未记录,次要道路,318351132,109.1937463,23.2021985
RD0025,9,未记录,次要道路,318351132,109.1926263,23.2022726
RD0025,10,未记录,次要道路,318351132,109.1919557,23.2023171
RD0025,11,未记录,次要道路,318351132,109.1889946,23.2020656
