水系要素编号,点序号,名称,水系类型,OSM编号,长度_km,经度,纬度
WY004,111,蒙公河,河流,206615956,11.611,109.4207597,23.0640473
WY004,112,蒙公河,河流,206615956,11.611,109.420824,23.0645606
WY004,113,蒙公河,河流,206615956,11.611,109.420948,23.0648864
WY004,114,蒙公河,河流,206615956,11.611,109.42138,23.065667
WY004,115,蒙公河,河流,206615956,11.611,109.4217882,23.0662329
WY004,116,蒙公河,河流,206615956,11.611,109.4222297,23.0670072
WY004,117,蒙公河,河流,206615956,11.611,109.4224725,23.0673143
WY004,118,蒙公河,河流,206615956,11.611,109.4227077,23.0674469
WY004,119,蒙公河,河流,206615956,11.611,109.4231856,23.0673771
WY004,120,蒙公河,河流,206615956,11.611,109.4240236,23.0674012
WY004,121,蒙公河,河流,206615956,11.611,109.4251884,23.0675167
WY004,122,蒙公河,河流,206615956,11.611,109.4260835,23.0675591
WY004,123,蒙公河,河流,206615956,11.611,109.4277718,23.0671019
WY004,124,蒙公河,河流,206615956,11.611,109.4283986,23.0671567
WY004,125,蒙公河,河流,206615956,11.611,109.4289994,23.0673837
WY004,126,蒙公河,河流,206615956,11.611,109.4297742,23.0676381
WY004,127,蒙公河,河流,206615956,11.611,109.4305015,23.0677489
WY004,128,蒙公河,河流,206615956,11.611,109.4312441,23.0681021
WY004,129,蒙公河,河流,206615956,11.611,109.4317245,23.0684794
WY004,130,蒙公河,河流,206615956,11.611,109.4321322,23.0690519
WY004,131,蒙公河,河流,206615956,11.611,109.4323683,23.0694369
WY004,132,蒙公河,河流,206615956,11.611,109.4326603,23.0695729
WY004,133,蒙公河,河流,206615956,11.611,109.435506,23.0706716
WY004,134,蒙公河,河流,206615956,11.611,109.4367957,23.0713137
WY004,135,蒙公河,河流,206615956,11.611,109.437378,23.0717553
WY004,136,蒙公河,河流,206615956,11.611,109.4380331,23.0723981
WY004,137,蒙公河,河流,206615956,11.611,109.4386661,23.0732864
WY004,138,蒙公河,河流,206615956,11.611,109.4388163,23.0734616
WY004,139,蒙公河,河流,206615956,11.611,109.4389987,23.0735826
WY004,140,蒙公河,河流,206615956,11.611,109.4391033,23.0736196
WY004,141,蒙公河,河流,206615956,11.611,109.4392106,23.0736245
WY004,142,蒙公河,河流,206615956,11.611,109.4394547,23.0736344
WY004,143,蒙公河,河流,206615956,11.611,109.4397041,23.073585
WY004,144,蒙公河,河流,206615956,11.611,109.4398996,23.0735186
WY004,145,蒙公河,河流,206615956,11.611,109.4404364,23.0732272
WY004,146,蒙公河,河流,206615956,11.611,109.4408696,23.0730307
WY004,147,蒙公河,河流,206615956,11.611,109.4413268,23.0729114
WY004,148,蒙公河,河流,206615956,11.611,109.4418027,23.0727724
WY004,149,蒙公河,河流,206615956,11.611,109.4422519,23.0727018
WY004,150,蒙公河,河流,206615956,11.611,109.4432902,23.0726449
WY004,151,蒙公河,河流,206615956,11.611,109.4445133,23.0726942
WY004,152,蒙公河,河流,206615956,11.611,109.4450943,23.07268965663507
WY005,1,未记录,溪流,206615957,4.276,109.40243345285155,23.2247021
WY005,2,未记录,溪流,206615957,4.276,109.4024067,23.2244355
WY005,3,未记录,溪流,206615957,4.276,109.4020682,23.2240326
WY005,4,未记录,溪流,206615957,4.276,109.4023605,23.2229018
WY005,5,未记录,溪流,206615957,4.276,109.4020298,23.2226403
WY005,6,未记录,溪流,206615957,4.276,109.4018375,23.2226756
WY005,7,未记录,溪流,206615957,4.276,109.4018375,23.222923
WY005,8,未记录,溪流,206615957,4.276,109.4015453,23.2228452
WY005,9,未记录,溪流,206615957,4.276,109.4013991,23.2227887
WY005,10,未记录,溪流,206615957,4.276,109.4011069,23.2228806
WY005,11,未记录,溪流,206615957,4.276,109.4006992,23.2227039
WY005,12,未记录,溪流,206615957,4.276,109.4005531,23.2225696
WY005,13,未记录,溪流,206615957,4.276,109.400607,23.2223293
WY005,14,未记录,溪流,206615957,4.276,109.400207,23.2222727
WY005,15,未记录,溪流,206615957,4.276,109.3996917,23.2222869
WY005,16,未记录,溪流,206615957,4.276,109.3994764,23.2222021
WY005,17,未记录,溪流,206615957,4.276,109.3993918,23.2219264
WY005,18,未记录,溪流,206615957,4.276,109.3995533,23.2213327
WY005,19,未记录,溪流,206615957,4.276,109.3994918,23.2211348
WY005,20,未记录,溪流,206615957,4.276,109.3988919,23.2206259
WY005,21,未记录,溪流,206615957,4.276,109.3979689,23.2202584
WY005,22,未记录,溪流,206615957,4.276,109.3976998,23.2197495
WY005,23,未记录,溪流,206615957,4.276,109.3973537,23.2194314
WY005,24,未记录,溪流,206615957,4.276,109.3973075,23.2192264
WY005,25,未记录,溪流,206615957,4.276,109.3974613,23.2190568
WY005,26,未记录,溪流,206615957,4.276,109.3983689,23.2189296
WY005,27,未记录,溪流,206615957,4.276,109.3988073,23.2184984
WY005,28,未记录,溪流,206615957,4.276,109.3984535,23.217827
WY005,29,未记录,溪流,206615957,4.276,109.3987227,23.2171272
WY005,30,未记录,溪流,206615957,4.276,109.3994379,23.214314
WY005,31,未记录,溪流,206615957,4.276,109.3997994,23.2139748
WY005,32,未记录,溪流,206615957,4.276,109.4001532,23.2138193
WY005,33,未记录,溪流,206615957,4.276,109.4004993,23.2134093
WY005,34,未记录,溪流,206615957,4.276,109.4005839,23.2125257
WY005,35,未记录,溪流,206615957,4.276,109.4009146,23.2123278
WY005,36,未记录,溪流,206615957,4.276,109.4013837,23.2112676
WY005,37,未记录,溪流,206615957,4.276,109.4024528,23.2099387
WY005,38,未记录,溪流,206615957,4.276,109.4036449,23.208631
WY005,39,未记录,溪流,206615957,4.276,109.4037757,23.2079241
WY005,40,未记录,溪流,206615957,4.276,109.4040448,23.2050896
WY005,41,未记录,溪流,206615957,4.276,109.4041756,23.2035627
WY005,42,未记录,溪流,206615957,4.276,109.4044932,23.2014067
WY005,43,未记录,溪流,206615957,4.276,109.4048266,23.2009355
WY005,44,未记录,溪流,206615957,4.276,109.4044902,23.2005743
WY005,45,未记录,溪流,206615957,4.276,109.403791,23.2000211
WY005,46,未记录,溪流,206615957,4.276,109.4035372,23.1998939
WY005,47,未记录,溪流,206615957,4.276,109.4031681,23.1999787
WY005,48,未记录,溪流,206615957,4.276,109.4027527,23.1996818
WY005,49,未记录,溪流,206615957,4.276,109.4025528,23.1994132
WY005,50,未记录,溪流,206615957,4.276,109.4022374,23.1991163
WY005,51,未记录,溪流,206615957,4.276,109.4028989,23.1971581
WY005,52,未记录,溪流,206615957,4.276,109.4030527,23.1968612
WY005,53,未记录,溪流,206615957,4.276,109.4034449,23.1966774
WY005,54,未记录,溪流,206615957,4.276,109.4036603,23.1963452
WY005,55,未记录,溪流,206615957,4.276,109.4042063,23.1958786
WY005,56,未记录,溪流,206615957,4.276,109.4043679,23.1953484
WY005,57,未记录,溪流,206615957,4.276,109.4042525,23.1948323
WY006,1,蒙公河,河流,377647689,12.906,109.3917181,23.1752573
WY006,2,蒙公河,河流,377647689,12.906,109.3920761,23.1735636
WY006,3,蒙公河,河流,377647689,12.906,109.3924516,23.1731099
WY006,4,蒙公河,河流,377647689,12.906,109.3921183,23.1722035
WY006,5,蒙公河,河流,377647689,12.906,109.3934937,23.1700569
WY006,6,蒙公河,河流,377647689,12.906,109.3941662,23.1688845
WY006,7,蒙公河,河流,377647689,12.906,109.3944526,23.1683854
WY006,8,蒙公河,河流,377647689,12.906,109.3951933,23.166843
WY006,9,蒙公河,河流,377647689,12.906,109.3955201,23.1666395
WY006,10,蒙公河,河流,377647689,12.906,109.3955952,23.1664866
WY006,11,蒙公河,河流,377647689,12.906,109.3951875,23.1657814
WY006,12,蒙公河,河流,377647689,12.906,109.3951765,23.1650917
WY006,13,蒙公河,河流,377647689,12.906,109.3951707,23.1647245
WY006,14,蒙公河,河流,377647689,12.906,109.3957033,23.1621724
WY006,15,蒙公河,河流,377647689,12.906,109.3956651,23.1614422
WY006,16,蒙公河,河流,377647689,12.906,109.3954921,23.1581352
WY006,17,蒙公河,河流,377647689,12.906,109.3951121,23.1565436
WY006,18,蒙公河,河流,377647689,12.906,109.3949032,23.1560455
WY006,19,蒙公河,河流,377647689,12.906,109.3942115,23.1555848
WY006,20,蒙公河,河流,377647689,12.906,109.392854,23.1555868
WY006,21,蒙公河,河流,377647689,12.906,109.3918739,23.1555621
WY006,22,蒙公河,河流,377647689,12.906,109.389623,23.1536858
WY006,23,蒙公河,河流,377647689,12.906,109.3885413,23.1536596
WY006,24,蒙公河,河流,377647689,12.906,109.3865851,23.1545621
WY006,25,蒙公河,河流,377647689,12.906,109.3852434,23.1545017
WY006,26,蒙公河,河流,377647689,12.906,109.3841344,23.1537097
WY006,27,蒙公河,河流,377647689,12.906,109.3833744,23.1523121
WY006,28,蒙公河,河流,377647689,12.906,109.3825722,23.1494004
WY006,29,蒙公河,河流,377647689,12.906,109.3816433,23.1474981
WY006,30,蒙公河,河流,377647689,12.906,109.3813477,23.1455181
WY006,31,蒙公河,河流,377647689,12.906,109.3826566,23.1421404
WY006,32,蒙公河,河流,377647689,12.906,109.3838811,23.1414416
WY006,33,蒙公河,河流,377647689,12.906,109.3843877,23.140471
WY006,34,蒙公河,河流,377647689,12.906,109.3844321,23.139537
WY006,35,蒙公河,河流,377647689,12.906,109.3839358,23.13832
WY006,36,蒙公河,河流,377647689,12.906,109.3832189,23.1375762
WY006,37,蒙公河,河流,377647689,12.906,109.3828145,23.1367479
WY006,38,蒙公河,河流,377647689,12.906,109.383052,23.1356323
WY006,39,蒙公河,河流,377647689,12.906,109.3833507,23.1346518
WY006,40,蒙公河,河流,377647689,12.906,109.384106,23.1335757
WY006,41,蒙公河,河流,377647689,12.906,109.3848182,23.1324543
WY006,42,蒙公河,河流,377647689,12.906,109.3859946,23.1320305
WY006,43,蒙公河,河流,377647689,12.906,109.3862704,23.1310174
WY006,44,蒙公河,河流,377647689,12.906,109.3861233,23.1303288
WY006,45,蒙公河,河流,377647689,12.906,109.3853835,23.129599
WY006,46,蒙公河,河流,377647689,12.906,109.3844244,23.1290945
WY006,47,蒙公河,河流,377647689,12.906,109.3843586,23.1283972
WY006,48,蒙公河,河流,377647689,12.906,109.3847171,23.1280859
WY006,49,蒙公河,河流,377647689,12.906,109.3853161,23.1279917
WY006,50,蒙公河,河流,377647689,12.906,109.3870798,23.1282636
WY006,51,蒙公河,河流,377647689,12.906,109.3878381,23.1279464
WY006,52,蒙公河,河流,377647689,12.906,109.3886199,23.1275519
WY006,53,蒙公河,河流,377647689,12.906,109.3894529,23.1274896
WY006,54,蒙公河,河流,377647689,12.906,109.3902986,23.1274069
WY006,55,蒙公河,河流,377647689,12.906,109.3906688,23.1275159
WY006,56,蒙公河,河流,377647689,12.906,109.390981,23.1276786
WY006,57,蒙公河,河流,377647689,12.906,109.391427,23.1277067
WY006,58,蒙公河,河流,377647689,12.906,109.3918669,23.1278498
WY006,59,蒙公河,河流,377647689,12.906,109.3921208,23.1278591
WY006,60,蒙公河,河流,377647689,12.906,109.3922639,23.1278103
WY006,61,蒙公河,河流,377647689,12.906,109.3924195,23.1276623
WY006,62,蒙公河,河流,377647689,12.906,109.3925978,23.1272619
WY006,63,蒙公河,河流,377647689,12.906,109.3926616,23.1270626
WY006,64,蒙公河,河流,377647689,12.906,109.3926899,23.1267612
WY006,65,蒙公河,河流,377647689,12.906,109.392696,23.1260189
WY006,66,蒙公河,河流,377647689,12.906,109.3926161,23.1256568
WY006,67,蒙公河,河流,377647689,12.906,109.3925706,23.1253533
WY006,68,蒙公河,河流,377647689,12.906,109.3927777,23.1247304
WY006,69,蒙公河,河流,377647689,12.906,109.3929613,23.1244803
WY006,70,蒙公河,河流,377647689,12.906,109.3933207,23.1241843
WY006,71,蒙公河,河流,377647689,12.906,109.3935192,23.1240462
WY006,72,蒙公河,河流,377647689,12.906,109.3936639,23.1238343
WY006,73,蒙公河,河流,377647689,12.906,109.3937284,23.123538
WY006,74,蒙公河,河流,377647689,12.906,109.3938316,23.1231884
WY006,75,蒙公河,河流,377647689,12.906,109.3936586,23.1225513
WY006,76,蒙公河,河流,377647689,12.906,109.3934938,23.1220374
WY006,77,蒙公河,河流,377647689,12.906,109.3930954,23.1214166
WY006,78,蒙公河,河流,377647689,12.906,109.3928527,23.1208948
WY006,79,蒙公河,河流,377647689,12.906,109.3923071,23.1201597
WY006,80,蒙公河,河流,377647689,12.906,109.3919826,23.1198414
WY006,81,蒙公河,河流,377647689,12.906,109.3914522,23.1192838
WY006,82,蒙公河,河流,377647689,12.906,109.3910343,23.119046
WY006,83,蒙公河,河流,377647689,12.906,109.3908869,23.1184763
WY006,84,蒙公河,河流,377647689,12.906,109.3907833,23.1176572
WY006,85,蒙公河,河流,377647689,12.906,109.3906156,23.1171823
WY006,86,蒙公河,河流,377647689,12.906,109.3905258,23.1167593
WY006,87,蒙公河,河流,377647689,12.906,109.3907005,23.1160729
WY006,88,蒙公河,河流,377647689,12.906,109.3909228,23.1154025
WY006,89,蒙公河,河流,377647689,12.906,109.3910086,23.1150868
WY006,90,蒙公河,河流,377647689,12.906,109.3912374,23.1148
WY006,91,蒙公河,河流,377647689,12.906,109.3918586,23.1137736
WY006,92,蒙公河,河流,377647689,12.906,109.3920501,23.1120308
WY006,93,蒙公河,河流,377647689,12.906,109.3920956,23.1102596
WY006,94,蒙公河,河流,377647689,12.906,109.391824,23.109773
WY006,95,蒙公河,河流,377647689,12.906,109.3917113,23.1095559
WY006,96,蒙公河,河流,377647689,12.906,109.3916416,23.1090033
WY006,97,蒙公河,河流,377647689,12.906,109.3912019,23.1076921
WY006,98,蒙公河,河流,377647689,12.906,109.3912983,23.1072369
WY006,99,蒙公河,河流,377647689,12.906,109.3915107,23.1069715
WY006,100,蒙公河,河流,377647689,12.906,109.3916684,23.1067978
WY006,101,蒙公河,河流,377647689,12.906,109.392162,23.1065511
WY006,102,蒙公河,河流,377647689,12.906,109.3926233,23.1064228
WY006,103,蒙公河,河流,377647689,12.906,109.3934601,23.1060922
WY006,104,蒙公河,河流,377647689,12.906,109.3937766,23.1059146
WY006,105,蒙公河,河流,377647689,12.906,109.3939348,23.1055156
WY006,106,蒙公河,河流,377647689,12.906,109.3937659,23.1051942
WY006,107,蒙公河,河流,377647689,12.906,109.3937981,23.104686
WY006,108,蒙公河,河流,377647689,12.906,109.3941263,23.1040781
WY006,109,蒙公河,河流,377647689,12.906,109.3940765,23.1039047
WY006,110,蒙公河,河流,377647689,12.906,109.3938489,23.1036465
WY006,111,蒙公河,河流,377647689,12.906,109.3932495,23.1033674
WY006,112,蒙公河,河流,377647689,12.906,109.3922341,23.1029756
WY006,113,蒙公河,河流,377647689,12.906,109.3911709,23.1027673
WY006,114,蒙公河,河流,377647689,12.906,109.3902176,23.1025925
WY006,115,蒙公河,河流,377647689,12.906,109.3896839,23.1021323
WY006,116,蒙公河,河流,377647689,12.906,109.389168,23.1015741
WY006,117,蒙公河,河流,377647689,12.906,109.3879563,23.1009113
WY006,118,蒙公河,河流,377647689,12.906,109.3866152,23.0997468
WY006,119,蒙公河,河流,377647689,12.906,109.3860603,23.0994272
WY006,120,蒙公河,河流,377647689,12.906,109.3856281,23.0993817
WY006,121,蒙公河,河流,377647689,12.906,109.3848556,23.0994064
WY006,122,蒙公河,河流,377647689,12.906,109.3838907,23.0992419
WY006,123,蒙公河,河流,377647689,12.906,109.3833375,23.0989228
WY006,124,蒙公河,河流,377647689,12.906,109.3829196,23.0987808
WY006,125,蒙公河,河流,377647689,12.906,109.3824363,23.098755
WY006,126,蒙公河,河流,377647689,12.906,109.381814,23.0987353
WY006,127,蒙公河,河流,377647689,12.906,109.3813741,23.0985527
WY006,128,蒙公河,河流,377647689,12.906,109.3811971,23.0982616
WY006,129,蒙公河,河流,377647689,12.906,109.3811894,23.0977874
WY006,130,蒙公河,河流,377647689,12.906,109.3809404,23.097329
WY006,131,蒙公河,河流,377647689,12.906,109.3806181,23.096801
WY006,132,蒙公河,河流,377647689,12.906,109.3803881,23.0962532
WY006,133,蒙公河,河流,377647689,12.906,109.3800044,23.0946944
WY006,134,蒙公河,河流,377647689,12.906,109.3793284,23.0942329
WY006,135,蒙公河,河流,377647689,12.906,109.3786839,23.0936406
WY006,136,蒙公河,河流,377647689,12.906,109.378365,23.0930187
WY006,137,蒙公河,河流,377647689,12.906,109.378225,23.0925766
WY007,1,未记录,溪流,387639422,4.338,109.41414090709124,23.2247021
WY007,2,未记录,溪流,387639422,4.338,109.4120741,23.2146962
WY007,3,未记录,溪流,387639422,4.338,109.41414,23.2064041
WY007,4,未记录,溪流,387639422,4.338,109.4141401,23.2030342
WY007,5,未记录,溪流,387639422,4.338,109.4141399,23.2028686
WY007,6,未记录,溪流,387639422,4.338,109.4139898,23.2000437
WY007,7,未记录,溪流,387639422,4.338,109.4137645,23.1993879
WY007,8,未记录,溪流,387639422,4.338,109.4132817,23.1985842
WY007,9,未记录,溪流,387639422,4.338,109.4131422,23.198106
WY007,10,未记录,溪流,387639422,4.338,109.4127881,23.1976573
WY007,11,未记录,溪流,387639422,4.338,109.4125521,23.1970212
WY007,12,未记录,溪流,387639422,4.338,109.4123644,23.19604
WY007,13,未记录,溪流,387639422,4.338,109.4118977,23.1957096
WY007,14,未记录,溪流,387639422,4.338,109.4099986,23.1948172
WY007,15,未记录,溪流,387639422,4.338,109.4098109,23.1945509
WY007,16,未记录,溪流,387639422,4.338,109.4096875,23.1938261
WY007,17,未记录,溪流,387639422,4.338,109.4094408,23.1934168
WY007,18,未记录,溪流,387639422,4.338,109.4090009,23.193402
WY007,19,未记录,溪流,387639422,4.338,109.4086736,23.1935746
WY007,20,未记录,溪流,387639422,4.338,109.4082498,23.1939986
WY007,21,未记录,溪流,387639422,4.338,109.4075417,23.1946643
WY007,22,未记录,溪流,387639422,4.338,109.4069087,23.194615
WY007,23,未记录,溪流,387639422,4.338,109.4061631,23.194186
WY007,24,未记录,溪流,387639422,4.338,109.4059431,23.1943389
WY007,25,未记录,溪流,387639422,4.338,109.4058144,23.1945016
WY007,26,未记录,溪流,387639422,4.338,109.4054335,23.1944523
WY007,27,未记录,溪流,387639422,4.338,109.4048274,23.1945953
WY007,28,未记录,溪流,387639422,4.338,109.4042525,23.1948323
WY008,1,未记录,河流,387692469,4.503,109.4099929,23.0178938
